timestamp,month,hour,weekday,day_type,irradiance_w_m2,solar_generation_kw,cloud_cover_pct,temperature_c,wind_speed_m_s,home_demand_kw,ev_demand_kw,total_demand_kw,balance_kw,status,grid_price_inr_per_kwh,p2p_sell_price_inr,p2p_buy_price_inr,bescom_feed_in_inr
2024-12-03 04:00,12,4,1,weekday,0,0,46.5,16.3,3.5,5,4.74,9.74,-9.74,DEFICIT,4.52,3.39,3.84,2.25
2024-12-03 05:00,12,5,1,weekday,0,0,35.6,18.4,1.5,5,4.18,9.18,-9.18,DEFICIT,5.04,3.65,4.29,2.25
2024-12-03 06:00,12,6,1,weekday,39.9,4.05,31.9,19.6,2.3,15.12,0,15.12,-11.08,DEFICIT,5.91,4.08,5.02,2.25
2024-12-03 07:00,12,7,1,weekday,144.8,14.69,34.1,19.3,1.6,21.27,0.0,21.27,-6.58,DEFICIT,5.75,4.0,4.89,2.25
2024-12-03 08:00,12,8,1,weekday,322.1,32.66,30.4,18.7,2.6,16.42,19.25,35.67,-3.01,BALANCED,5.93,4.09,5.04,2.25
2024-12-03 09:00,12,9,1,weekday,374.7,38.0,26.3,20.5,2.8,10.9,0.0,10.9,27.1,SURPLUS,6.0,4.12,5.1,2.25
2024-12-03 10:00,12,10,1,weekday,545.8,55.34,50.6,22.8,2.5,8.41,0,8.41,46.93,SURPLUS,3.93,3.09,3.34,2.25
2024-12-03 11:00,12,11,1,weekday,738.2,74.85,48.8,24.2,3.4,8.06,0,8.06,66.79,SURPLUS,3.97,3.11,3.38,2.25
2024-12-03 12:00,12,12,1,weekday,711.2,71.21,49.0,28.1,5.0,13.01,0,13.01,58.2,SURPLUS,3.93,3.09,3.34,2.25
2024-12-03 13:00,12,13,1,weekday,664.1,67.02,17.5,26.2,5.1,13.43,0,13.43,53.59,SURPLUS,4.14,3.2,3.52,2.25
2024-12-03 14:00,12,14,1,weekday,573.6,57.82,36.7,26.5,2.1,8.91,0,8.91,48.91,SURPLUS,3.65,2.95,3.1,2.25
2024-12-03 15:00,12,15,1,weekday,413.8,41.77,38.4,26.1,3.4,10.28,0,10.28,31.49,SURPLUS,4.01,3.13,3.41,2.25
2024-12-03 16:00,12,16,1,weekday,362.2,36.73,34.2,24.2,2.5,10.66,0,10.66,26.06,SURPLUS,6.5,4.38,5.53,2.25
2024-12-03 17:00,12,17,1,weekday,178.9,18.14,34.4,25.0,2.6,16.98,0,16.98,1.16,BALANCED,6.82,4.53,5.79,2.25
2024-12-03 18:00,12,18,1,weekday,38.8,3.93,31.0,19.6,2.5,21.52,14.42,35.94,-32.01,DEFICIT,7.0,4.62,5.95,2.25
2024-12-03 19:00,12,19,1,weekday,0,0,45.3,21.5,3.4,25.81,10.67,36.48,-36.48,DEFICIT,6.79,4.52,5.77,2.25
2024-12-03 20:00,12,20,1,weekday,0,0,23.2,18.9,1.4,24.36,8.17,32.53,-32.53,DEFICIT,6.5,4.38,5.53,2.25
2024-12-03 21:00,12,21,1,weekday,0,0,46.1,17.8,1.5,19.68,5.53,25.22,-25.22,DEFICIT,7.22,4.74,6.14,2.25
2024-12-03 22:00,12,22,1,weekday,0,0,41.4,18.3,3.4,13.23,11.06,24.29,-24.29,DEFICIT,4.5,3.37,3.82,2.25
2024-12-03 23:00,12,23,1,weekday,0,0,36.3,19.6,1.3,9.49,0,9.49,-9.49,DEFICIT,4.75,3.5,4.03,2.25
2024-12-04 00:00,12,0,2,weekday,0,0,46.2,18.9,3.7,5.97,0.0,5.97,-5.97,DEFICIT,4.36,3.31,3.71,2.25
2024-12-04 01:00,12,1,2,weekday,0,0,32.3,16.0,2.8,6.16,0.0,6.16,-6.16,DEFICIT,4.44,3.35,3.78,2.25
2024-12-04 02:00,12,2,2,weekday,0,0,34.0,20.1,2.7,5,0.0,5.0,-5.0,BALANCED,4.49,3.37,3.81,2.25
2024-12-04 03:00,12,3,2,weekday,0,0,27.6,16.5,2.9,5,2.14,7.14,-7.14,DEFICIT,4.05,3.15,3.44,2.25
2024-12-04 04:00,12,4,2,weekday,0,0,19.1,19.4,2.9,5,0.0,5.0,-5.0,BALANCED,5.01,3.63,4.26,2.25
2024-12-04 05:00,12,5,2,weekday,0,0,45.3,15.4,2.2,6.6,2.85,9.45,-9.45,DEFICIT,5.12,3.69,4.35,2.25
2024-12-04 06:00,12,6,2,weekday,29.1,2.95,23.2,16.1,2.2,15.95,0,15.95,-13.0,DEFICIT,5.85,4.05,4.97,2.25
2024-12-04 07:00,12,7,2,weekday,109.3,11.08,34.4,18.8,1.9,18.21,7.83,26.04,-14.96,DEFICIT,6.21,4.23,5.28,2.25
2024-12-04 08:00,12,8,2,weekday,232.2,23.54,26.5,19.0,1.0,15.8,0.0,15.8,7.74,SURPLUS,5.94,4.1,5.05,2.25
2024-12-04 09:00,12,9,2,weekday,315.6,32.01,27.8,22.3,2.1,11.42,4.4,15.81,16.19,SURPLUS,5.61,3.93,4.77,2.25
2024-12-04 10:00,12,10,2,weekday,563.6,57.15,24.9,23.1,3.7,8.62,0,8.62,48.53,SURPLUS,3.86,3.06,3.28,2.25
2024-12-04 11:00,12,11,2,weekday,526.4,53.37,34.9,24.2,3.0,8.93,0,8.93,44.44,SURPLUS,3.83,3.04,3.26,2.25
2024-12-04 12:00,12,12,2,weekday,663.9,67.3,32.0,25.1,2.6,10.24,0,10.24,57.07,SURPLUS,4.05,3.15,3.44,2.25
2024-12-04 13:00,12,13,2,weekday,565.9,57.36,28.2,25.1,2.5,10.84,0,10.84,46.52,SURPLUS,3.72,2.98,3.16,2.25
2024-12-04 14:00,12,14,2,weekday,544.1,55.17,43.6,23.4,3.9,10.69,0,10.69,44.48,SURPLUS,3.8,3.03,3.23,2.25
2024-12-04 15:00,12,15,2,weekday,420.7,42.43,34.4,26.3,2.9,11.45,0,11.45,30.98,SURPLUS,4.06,3.16,3.45,2.25
2024-12-04 16:00,12,16,2,weekday,288.7,29.28,26.8,23.9,3.2,13.53,0,13.53,15.74,SURPLUS,6.72,4.48,5.71,2.25
2024-12-04 17:00,12,17,2,weekday,127.4,12.92,31.0,20.6,2.5,18.22,0,18.22,-5.3,DEFICIT,6.6,4.43,5.61,2.25
2024-12-04 18:00,12,18,2,weekday,30.7,3.12,54.5,20.8,0.7,21.65,0.0,21.65,-18.54,DEFICIT,6.88,4.56,5.85,2.25
2024-12-04 19:00,12,19,2,weekday,0,0,33.5,20.0,1.8,30.05,12.04,42.09,-42.09,DEFICIT,6.48,4.36,5.51,2.25
2024-12-04 20:00,12,20,2,weekday,0,0,39.1,19.9,3.1,27.76,11.65,39.41,-39.41,DEFICIT,6.97,4.61,5.93,2.25
2024-12-04 21:00,12,21,2,weekday,0,0,24.5,18.2,3.8,18.34,0.0,18.34,-18.34,DEFICIT,6.62,4.43,5.63,2.25
2024-12-04 22:00,12,22,2,weekday,0,0,43.8,21.0,1.3,16.38,0.0,16.38,-16.38,DEFICIT,4.81,3.53,4.09,2.25
2024-12-04 23:00,12,23,2,weekday,0,0,32.9,18.8,3.0,9.41,0,9.41,-9.41,DEFICIT,4.07,3.16,3.46,2.25
2024-12-05 00:00,12,0,3,weekday,0,0,42.8,17.6,1.9,7.34,0.0,7.34,-7.34,DEFICIT,4.82,3.54,4.1,2.25
2024-12-05 01:00,12,1,3,weekday,0,0,38.4,17.2,2.7,5,3.07,8.07,-8.07,DEFICIT,4.37,3.31,3.71,2.25
2024-12-05 02:00,12,2,3,weekday,0,0,24.9,15.7,3.4,5,0.0,5.0,-5.0,BALANCED,4.25,3.25,3.62,2.25
2024-12-05 03:00,12,3,3,weekday,0,0,39.3,17.8,2.8,5,0.0,5.0,-5.0,BALANCED,4.61,3.43,3.92,2.25
2024-12-05 04:00,12,4,3,weekday,0,0,38.5,15.2,2.0,5,2.95,7.95,-7.95,DEFICIT,4.59,3.42,3.9,2.25
2024-12-05 05:00,12,5,3,weekday,0,0,38.4,14.0,4.8,5.94,0.0,5.94,-5.94,DEFICIT,4.48,3.36,3.8,2.25
2024-12-05 06:00,12,6,3,weekday,41.9,4.25,22.8,19.8,2.2,15.29,0,15.29,-11.04,DEFICIT,5.97,4.11,5.08,2.25
2024-12-05 07:00,12,7,3,weekday,135.4,13.73,40.3,17.9,3.3,20.11,8.56,28.67,-14.94,DEFICIT,5.56,3.9,4.73,2.25
2024-12-05 08:00,12,8,3,weekday,266.6,27.03,35.3,18.9,3.1,17.39,0.0,17.39,9.64,SURPLUS,6.08,4.17,5.17,2.25
2024-12-05 09:00,12,9,3,weekday,483.8,49.05,26.9,19.4,2.8,9.28,0.0,9.28,39.77,SURPLUS,6.23,4.24,5.3,2.25
2024-12-05 10:00,12,10,3,weekday,551.5,55.92,28.8,22.2,3.0,8.2,0,8.2,47.72,SURPLUS,3.87,3.06,3.29,2.25
2024-12-05 11:00,12,11,3,weekday,714.3,72.43,19.2,23.0,2.9,8.98,0,8.98,63.45,SURPLUS,4.01,3.13,3.41,2.25
2024-12-05 12:00,12,12,3,weekday,769.4,77.61,46.5,26.3,3.8,11.57,0,11.57,66.04,SURPLUS,4.22,3.24,3.59,2.25
2024-12-05 13:00,12,13,3,weekday,585.2,59.34,31.2,22.5,4.8,8.72,0,8.72,50.62,SURPLUS,3.79,3.02,3.22,2.25
2024-12-05 14:00,12,14,3,weekday,587.4,59.36,37.7,25.8,3.9,9.91,0,9.91,49.46,SURPLUS,3.9,3.08,3.32,2.25
2024-12-05 15:00,12,15,3,weekday,545.9,54.91,43.8,27.0,1.5,10.66,0,10.66,44.25,SURPLUS,3.54,2.89,3.01,2.25
2024-12-05 16:00,12,16,3,weekday,339.7,34.44,37.8,24.1,3.0,13.46,0,13.46,20.99,SURPLUS,7.02,4.64,5.97,2.25
2024-12-05 17:00,12,17,3,weekday,182.2,18.47,49.0,21.5,3.5,15.83,0,15.83,2.64,BALANCED,6.89,4.57,5.86,2.25
2024-12-05 18:00,12,18,3,weekday,33.0,3.35,31.3,23.6,2.5,21.65,12.65,34.31,-30.96,DEFICIT,6.89,4.57,5.85,2.25
2024-12-05 19:00,12,19,3,weekday,0,0,23.7,19.7,3.5,26.89,0.0,26.89,-26.89,DEFICIT,6.59,4.42,5.6,2.25
2024-12-05 20:00,12,20,3,weekday,0,0,27.9,16.6,3.2,27.53,0.0,27.53,-27.53,DEFICIT,6.6,4.42,5.61,2.25
2024-12-05 21:00,12,21,3,weekday,0,0,27.2,19.3,1.5,19.01,0.0,19.01,-19.01,DEFICIT,6.99,4.62,5.94,2.25
2024-12-05 22:00,12,22,3,weekday,0,0,43.2,15.6,3.2,14.23,18.07,32.3,-32.3,DEFICIT,4.73,3.49,4.02,2.25
2024-12-05 23:00,12,23,3,weekday,0,0,31.7,16.8,2.9,8.38,0,8.38,-8.38,DEFICIT,3.89,3.07,3.31,2.25
2024-12-06 00:00,12,0,4,weekday,0,0,29.7,19.5,1.6,6.85,3.93,10.78,-10.78,DEFICIT,4.75,3.5,4.03,2.25
2024-12-06 01:00,12,1,4,weekday,0,0,24.9,17.2,2.0,5,3.7,8.7,-8.7,DEFICIT,4.19,3.22,3.56,2.25
2024-12-06 02:00,12,2,4,weekday,0,0,28.4,14.1,3.1,5,0.0,5.0,-5.0,BALANCED,4.09,3.17,3.47,2.25
2024-12-06 03:00,12,3,4,weekday,0,0,27.9,15.5,2.3,5,0.0,5.0,-5.0,BALANCED,3.95,3.1,3.36,2.25
2024-12-06 04:00,12,4,4,weekday,0,0,16.4,14.6,2.2,5,4.66,9.66,-9.66,DEFICIT,4.35,3.3,3.7,2.25
2024-12-06 05:00,12,5,4,weekday,0,0,26.4,13.4,2.7,5.89,0.0,5.89,-5.89,DEFICIT,4.65,3.45,3.96,2.25
2024-12-06 06:00,12,6,4,weekday,25.5,2.59,24.1,19.8,1.9,15.18,0,15.18,-12.6,DEFICIT,5.78,4.02,4.91,2.25
2024-12-06 07:00,12,7,4,weekday,98.2,9.96,35.5,18.3,3.2,19.72,0.0,19.72,-9.76,DEFICIT,5.15,3.7,4.38,2.25
2024-12-06 08:00,12,8,4,weekday,194.2,19.69,12.0,20.8,4.9,16.24,15.8,32.04,-12.35,DEFICIT,6.14,4.2,5.22,2.25
2024-12-06 09:00,12,9,4,weekday,281.3,28.52,14.9,20.5,1.3,10.71,8.5,19.22,9.3,SURPLUS,5.51,3.88,4.68,2.25
2024-12-06 10:00,12,10,4,weekday,378.4,38.37,15.1,22.3,2.5,11.36,0,11.36,27.01,SURPLUS,3.78,3.01,3.21,2.25
2024-12-06 11:00,12,11,4,weekday,449.0,45.49,16.6,25.2,3.7,11.01,0,11.01,34.48,SURPLUS,3.91,3.08,3.32,2.25
2024-12-06 12:00,12,12,4,weekday,519.0,52.51,15.9,25.6,4.1,10.55,0,10.55,41.96,SURPLUS,4.19,3.22,3.56,2.25
2024-12-06 13:00,12,13,4,weekday,496.2,50.32,29.7,24.2,2.6,10.55,0,10.55,39.76,SURPLUS,3.14,2.69,2.67,2.25
2024-12-06 14:00,12,14,4,weekday,450.3,45.45,16.9,26.2,3.5,11.08,0,11.08,34.36,SURPLUS,3.95,3.1,3.36,2.25
2024-12-06 15:00,12,15,4,weekday,358.5,36.04,43.9,27.2,2.6,9.1,0,9.1,26.93,SURPLUS,4.19,3.22,3.56,2.25
2024-12-06 16:00,12,16,4,weekday,223.7,22.59,32.5,26.1,3.4,11.77,0,11.77,10.81,SURPLUS,6.61,4.43,5.62,2.25
2024-12-06 17:00,12,17,4,weekday,111.3,11.29,20.0,21.7,3.3,15.9,0,15.9,-4.62,BALANCED,6.26,4.26,5.32,2.25
2024-12-06 18:00,12,18,4,weekday,25.7,2.61,14.9,18.3,3.7,21.79,11.28,33.07,-30.46,DEFICIT,6.9,4.58,5.87,2.25
2024-12-06 19:00,12,19,4,weekday,0,0,23.0,19.5,2.6,24.77,18.57,43.34,-43.34,DEFICIT,6.58,4.42,5.59,2.25
2024-12-06 20:00,12,20,4,weekday,0,0,15.4,20.4,1.5,26.17,20.92,47.09,-47.09,DEFICIT,7.11,4.68,6.05,2.25
2024-12-06 21:00,12,21,4,weekday,0,0,36.9,20.5,2.1,18.32,10.34,28.66,-28.66,DEFICIT,6.85,4.55,5.82,2.25
2024-12-06 22:00,12,22,4,weekday,0,0,38.1,21.4,2.9,13.52,17.26,30.78,-30.78,DEFICIT,4.21,3.23,3.58,2.25
2024-12-06 23:00,12,23,4,weekday,0,0,24.1,18.5,2.4,9.51,0,9.51,-9.51,DEFICIT,4.56,3.4,3.87,2.25
2024-12-07 00:00,12,0,5,weekend,0,0,31.6,16.6,3.2,7.82,0.0,7.82,-7.82,DEFICIT,4.68,3.46,3.98,2.25
2024-12-07 01:00,12,1,5,weekend,0,0,45.8,17.4,2.4,6.52,5.5,12.02,-12.02,DEFICIT,4.33,3.29,3.68,2.25
2024-12-07 02:00,12,2,5,weekend,0,0,41.5,15.4,2.3,5.49,0.0,5.49,-5.49,DEFICIT,3.87,3.06,3.29,2.25
2024-12-07 03:00,12,3,5,weekend,0,0,44.0,18.4,3.2,5,0.0,5.0,-5.0,BALANCED,4.22,3.24,3.59,2.25
2024-12-07 04:00,12,4,5,weekend,0,0,43.7,15.4,3.1,5,3.22,8.22,-8.22,DEFICIT,4.37,3.31,3.72,2.25
2024-12-07 05:00,12,5,5,weekend,0,0,34.0,15.8,1.2,6.74,2.19,8.93,-8.93,DEFICIT,4.0,3.13,3.4,2.25
2024-12-07 06:00,12,6,5,weekend,38.3,3.89,45.3,15.7,1.9,15.69,0,15.69,-11.8,DEFICIT,5.64,3.95,4.8,2.25
2024-12-07 07:00,12,7,5,weekend,139.8,14.18,44.7,21.0,2.4,19.55,0.0,19.55,-5.37,DEFICIT,5.81,4.03,4.94,2.25
2024-12-07 08:00,12,8,5,weekend,325.4,33.0,43.5,21.1,3.0,20.49,10.55,31.03,1.96,BALANCED,5.58,3.92,4.74,2.25
2024-12-07 09:00,12,9,5,weekend,476.2,48.28,42.9,23.8,2.7,12.12,0.0,12.12,36.17,SURPLUS,6.17,4.21,5.24,2.25
2024-12-07 10:00,12,10,5,weekend,728.2,73.84,40.5,22.2,2.5,11.16,0,11.16,62.68,SURPLUS,3.92,3.08,3.33,2.25
2024-12-07 11:00,12,11,5,weekend,796.1,80.73,34.9,23.1,1.5,10.43,0,10.43,70.29,SURPLUS,4.01,3.13,3.41,2.25
2024-12-07 12:00,12,12,5,weekend,800.5,81.17,38.0,22.9,1.9,12.21,0,12.21,68.96,SURPLUS,4.2,3.23,3.57,2.25
2024-12-07 13:00,12,13,5,weekend,818.9,82.41,51.3,26.9,3.4,10.44,0,10.44,71.96,SURPLUS,3.86,3.06,3.28,2.25
2024-12-07 14:00,12,14,5,weekend,645.8,64.83,37.6,27.5,2.7,10.81,0,10.81,54.02,SURPLUS,3.64,2.94,3.09,2.25
2024-12-07 15:00,12,15,5,weekend,487.2,49.41,36.2,24.5,3.3,8.75,0,8.75,40.65,SURPLUS,4.19,3.22,3.56,2.25
2024-12-07 16:00,12,16,5,weekend,378.7,38.4,38.0,23.9,1.2,12.65,0,12.65,25.75,SURPLUS,6.74,4.5,5.73,2.25
2024-12-07 17:00,12,17,5,weekend,160.4,16.27,58.4,24.2,2.8,18.54,0,18.54,-2.27,BALANCED,6.99,4.62,5.94,2.25
2024-12-07 18:00,12,18,5,weekend,40.9,4.15,38.5,22.6,1.6,21.62,19.02,40.64,-36.49,DEFICIT,6.55,4.4,5.57,2.25
2024-12-07 19:00,12,19,5,weekend,0,0,41.4,19.1,3.2,32.14,10.69,42.82,-42.82,DEFICIT,6.26,4.25,5.32,2.25
2024-12-07 20:00,12,20,5,weekend,0,0,27.0,21.1,4.7,29.33,15.01,44.33,-44.33,DEFICIT,6.47,4.36,5.5,2.25
2024-12-07 21:00,12,21,5,weekend,0,0,37.5,20.8,0.8,21.47,0.0,21.47,-21.47,DEFICIT,7.15,4.7,6.07,2.25
2024-12-07 22:00,12,22,5,weekend,0,0,48.6,18.4,4.0,17.27,18.09,35.36,-35.36,DEFICIT,4.29,3.27,3.65,2.25
2024-12-07 23:00,12,23,5,weekend,0,0,48.5,19.0,2.3,10.67,0,10.67,-10.67,DEFICIT,4.38,3.31,3.72,2.25
2024-12-08 00:00,12,0,6,weekend,0,0,32.5,17.2,2.4,9.11,0.0,9.11,-9.11,DEFICIT,4.24,3.25,3.61,2.25
2024-12-08 01:00,12,1,6,weekend,0,0,40.7,18.6,0.7,6.58,5.53,12.11,-12.11,DEFICIT,4.67,3.46,3.97,2.25
2024-12-08 02:00,12,2,6,weekend,0,0,39.2,14.5,2.5,6.03,0.0,6.03,-6.03,DEFICIT,4.58,3.42,3.89,2.25
2024-12-08 03:00,12,3,6,weekend,0,0,32.0,17.5,0.9,5.53,0.0,5.53,-5.53,DEFICIT,4.61,3.43,3.92,2.25
2024-12-08 04:00,12,4,6,weekend,0,0,39.9,16.9,3.0,5.33,2.51,7.84,-7.84,DEFICIT,4.19,3.22,3.56,2.25
2024-12-08 05:00,12,5,6,weekend,0,0,29.9,17.1,3.0,7.09,0.0,7.09,-7.09,DEFICIT,4.84,3.55,4.12,2.25
2024-12-08 06:00,12,6,6,weekend,24.5,2.48,22.1,18.8,1.9,15.26,0,15.26,-12.77,DEFICIT,6.04,4.15,5.13,2.25
2024-12-08 07:00,12,7,6,weekend,112.1,11.37,28.8,19.5,3.1,23.91,7.07,30.98,-19.62,DEFICIT,5.54,3.89,4.71,2.25
2024-12-08 08:00,12,8,6,weekend,194.1,19.68,30.5,22.3,0.5,18.08,9.13,27.22,-7.53,DEFICIT,5.78,4.01,4.91,2.25
2024-12-08 09:00,12,9,6,weekend,344.5,34.93,34.3,22.8,2.7,11.25,0.0,11.25,23.69,SURPLUS,5.99,4.12,5.09,2.25
2024-12-08 10:00,12,10,6,weekend,409.5,41.53,4.0,20.4,1.9,10.58,0,10.58,30.94,SURPLUS,3.46,2.85,2.94,2.25
2024-12-08 11:00,12,11,6,weekend,522.2,52.95,23.5,23.6,2.8,10.63,0,10.63,42.31,SURPLUS,4.12,3.18,3.5,2.25
2024-12-08 12:00,12,12,6,weekend,564.2,57.21,37.1,21.2,2.9,10.86,0,10.86,46.35,SURPLUS,3.51,2.88,2.98,2.25
2024-12-08 13:00,12,13,6,weekend,569.7,57.32,18.7,26.9,4.7,11.45,0,11.45,45.87,SURPLUS,4.18,3.22,3.56,2.25
2024-12-08 14:00,12,14,6,weekend,531.7,53.01,26.6,29.2,1.5,9.39,0,9.39,43.61,SURPLUS,4.28,3.26,3.63,2.25
2024-12-08 15:00,12,15,6,weekend,355.8,35.99,31.0,25.6,4.9,12.22,0,12.22,23.77,SURPLUS,3.81,3.03,3.24,2.25
2024-12-08 16:00,12,16,6,weekend,247.5,25.1,29.8,23.6,2.4,14.83,0,14.83,10.27,SURPLUS,6.71,4.48,5.7,2.25
2024-12-08 17:00,12,17,6,weekend,112.8,11.44,18.7,21.3,2.7,19.23,0,19.23,-7.79,DEFICIT,7.36,4.81,6.26,2.25
2024-12-08 18:00,12,18,6,weekend,29.0,2.94,20.4,20.0,2.2,23.33,0.0,23.33,-20.39,DEFICIT,7.03,4.64,5.97,2.25
2024-12-08 19:00,12,19,6,weekend,0,0,24.9,19.2,1.6,30.79,18.58,49.36,-49.36,DEFICIT,7.22,4.73,6.13,2.25
2024-12-08 20:00,12,20,6,weekend,0,0,46.4,17.3,3.5,28.67,13.87,42.54,-42.54,DEFICIT,6.53,4.39,5.55,2.25
2024-12-08 21:00,12,21,6,weekend,0,0,15.5,19.0,2.5,24.52,0.0,24.52,-24.52,DEFICIT,6.67,4.46,5.67,2.25
2024-12-08 22:00,12,22,6,weekend,0,0,32.1,19.8,2.8,13.73,17.84,31.56,-31.56,DEFICIT,4.8,3.52,4.08,2.25
2024-12-08 23:00,12,23,6,weekend,0,0,28.1,15.6,3.2,11.11,0,11.11,-11.11,DEFICIT,4.5,3.38,3.83,2.25
2024-12-09 00:00,12,0,0,weekday,0,0,45.0,15.8,2.2,6.33,4.48,10.81,-10.81,DEFICIT,4.69,3.47,3.99,2.25
2024-12-09 01:00,12,1,0,weekday,0,0,51.8,20.0,1.5,5.25,0.0,5.25,-5.25,DEFICIT,4.6,3.42,3.91,2.25
2024-12-09 02:00,12,2,0,weekday,0,0,33.0,15.0,2.6,5.38,0.0,5.38,-5.38,DEFICIT,4.4,3.33,3.74,2.25
2024-12-09 03:00,12,3,0,weekday,0,0,38.2,20.1,2.7,5,4.89,9.89,-9.89,DEFICIT,4.4,3.32,3.74,2.25
2024-12-09 04:00,12,4,0,weekday,0,0,41.5,16.1,3.3,5,2.45,7.45,-7.45,DEFICIT,4.67,3.46,3.97,2.25
2024-12-09 05:00,12,5,0,weekday,0,0,17.1,16.8,2.2,5,0.0,5.0,-5.0,BALANCED,4.63,3.44,3.94,2.25
2024-12-09 06:00,12,6,0,weekday,35.8,3.63,44.8,17.2,1.6,14.53,0,14.53,-10.9,DEFICIT,5.9,4.08,5.02,2.25
2024-12-09 07:00,12,7,0,weekday,106.7,10.82,20.3,19.1,2.5,20.91,0.0,20.91,-10.09,DEFICIT,5.86,4.05,4.98,2.25
2024-12-09 08:00,12,8,0,weekday,268.7,27.25,28.9,19.9,2.6,13.38,5.62,19.0,8.25,SURPLUS,5.74,4.0,4.88,2.25
2024-12-09 09:00,12,9,0,weekday,442.7,44.89,31.7,20.3,3.0,11.46,17.35,28.81,16.08,SURPLUS,6.26,4.25,5.32,2.25
2024-12-09 10:00,12,10,0,weekday,541.8,54.93,38.7,21.3,3.3,8.65,0,8.65,46.29,SURPLUS,3.81,3.03,3.24,2.25
2024-12-09 11:00,12,11,0,weekday,687.9,69.76,18.4,22.4,2.5,9.41,0,9.41,60.35,SURPLUS,3.49,2.87,2.97,2.25
2024-12-09 12:00,12,12,0,weekday,632.0,63.61,27.8,26.9,2.0,9.33,0,9.33,54.28,SURPLUS,3.99,3.12,3.4,2.25
2024-12-09 13:00,12,13,0,weekday,652.9,66.2,32.5,24.7,4.4,10.56,0,10.56,55.64,SURPLUS,4.29,3.27,3.65,2.25
2024-12-09 14:00,12,14,0,weekday,532.8,53.6,32.7,27.0,3.7,9.47,0,9.47,44.13,SURPLUS,3.54,2.9,3.01,2.25
2024-12-09 15:00,12,15,0,weekday,456.3,46.26,38.1,23.1,1.9,8.61,0,8.61,37.66,SURPLUS,4.21,3.23,3.58,2.25
2024-12-09 16:00,12,16,0,weekday,283.9,28.78,35.2,24.4,2.2,14.01,0,14.01,14.78,SURPLUS,7.15,4.7,6.08,2.25
2024-12-09 17:00,12,17,0,weekday,159.0,16.12,35.7,23.2,3.8,19.83,0,19.83,-3.71,BALANCED,6.49,4.37,5.52,2.25
2024-12-09 18:00,12,18,0,weekday,33.6,3.41,34.3,20.4,2.1,27.49,7.61,35.1,-31.69,DEFICIT,7.1,4.67,6.03,2.25
2024-12-09 19:00,12,19,0,weekday,0,0,42.0,25.9,2.7,26.75,13.1,39.85,-39.85,DEFICIT,6.49,4.37,5.52,2.25
2024-12-09 20:00,12,20,0,weekday,0,0,24.2,22.1,2.6,24.05,21.41,45.46,-45.46,DEFICIT,6.84,4.55,5.82,2.25
2024-12-09 21:00,12,21,0,weekday,0,0,34.3,18.7,3.0,14.92,0.0,14.92,-14.92,DEFICIT,6.74,4.5,5.73,2.25
2024-12-09 22:00,12,22,0,weekday,0,0,26.8,18.2,3.3,10.89,6.97,17.85,-17.85,DEFICIT,4.21,3.23,3.58,2.25
2024-12-09 23:00,12,23,0,weekday,0,0,36.4,19.4,3.3,9.05,0,9.05,-9.05,DEFICIT,4.22,3.24,3.59,2.25
2024-12-10 00:00,12,0,1,weekday,0,0,31.1,19.9,2.6,6.88,4.31,11.19,-11.19,DEFICIT,4.65,3.45,3.95,2.25
2024-12-10 01:00,12,1,1,weekday,0,0,30.1,15.2,1.6,5.68,5.51,11.19,-11.19,DEFICIT,4.29,3.27,3.64,2.25
2024-12-10 02:00,12,2,1,weekday,0,0,21.3,14.7,2.7,5,0.0,5.0,-5.0,BALANCED,4.68,3.46,3.97,2.25
2024-12-10 03:00,12,3,1,weekday,0,0,35.9,15.5,3.9,5,2.35,7.35,-7.35,DEFICIT,4.16,3.21,3.54,2.25
2024-12-10 04:00,12,4,1,weekday,0,0,40.4,17.2,2.8,5,0.0,5.0,-5.0,BALANCED,4.83,3.54,4.11,2.25
2024-12-10 05:00,12,5,1,weekday,0,0,48.5,16.2,3.7,5,4.26,9.26,-9.26,DEFICIT,4.41,3.33,3.75,2.25
2024-12-10 06:00,12,6,1,weekday,37.6,3.81,45.0,19.8,1.6,15.61,0,15.61,-11.8,DEFICIT,6.04,4.15,5.14,2.25
2024-12-10 07:00,12,7,1,weekday,169.2,17.16,30.0,17.4,2.6,18.97,7.61,26.58,-9.42,DEFICIT,6.05,4.15,5.14,2.25
2024-12-10 08:00,12,8,1,weekday,304.2,30.85,39.2,19.7,1.8,16.76,0.0,16.76,14.09,SURPLUS,5.73,3.99,4.87,2.25
2024-12-10 09:00,12,9,1,weekday,484.3,49.11,43.6,21.6,2.3,9.7,8.99,18.68,30.42,SURPLUS,6.07,4.16,5.16,2.25
2024-12-10 10:00,12,10,1,weekday,632.9,64.18,43.8,22.6,3.9,9.65,0,9.65,54.53,SURPLUS,3.56,2.91,3.03,2.25
2024-12-10 11:00,12,11,1,weekday,740.3,74.69,27.1,26.3,2.7,9.37,0,9.37,65.31,SURPLUS,4.25,3.25,3.61,2.25
2024-12-10 12:00,12,12,1,weekday,730.6,74.01,52.1,25.3,2.3,9.92,0,9.92,64.09,SURPLUS,3.47,2.86,2.95,2.25
2024-12-10 13:00,12,13,1,weekday,733.3,74.36,38.2,23.7,2.8,8.45,0,8.45,65.91,SURPLUS,3.32,2.78,2.82,2.25
